Pulled,Restaurant,Park,Item,Category,MealPeriods,Description,Price,Source
2026-09-26,Rancho del Zocalo Restaurante,Disneyland Park,Coffee - Decaf,Beverages,Lunch And Dinner,,5.49,disneyland/rancho-del-zocalo-restaurante
2026-09-26,Rancho del Zocalo Restaurante,Disneyland Park,Hot Tea,Beverages,Lunch And Dinner,,5.49,disneyland/rancho-del-zocalo-restaurante
2026-09-26,River Belle Terrace,Disneyland Park,"Creamy Dill, Pickle & Onion Dip",Appetizers,Lunch; Dinner,with House-fried Sea Salt Potato Chips,11.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Fried Cheese Curds & Peppers,Appetizers,Lunch; Dinner,served with Marinara Sauce,11.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,House-Made Cornbread,Appetizers,Lunch; Dinner,with Honey Whipped Butter and Seasonal Jam,13.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Pot Roast,Entrées,Lunch; Dinner,"Creamy Mashed Potatoes, Seasonal Vegetables and Red Wine Reduction",30.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Fried Chicken Plate,Entrées,Lunch; Dinner,"served with Mashed Potatoes, Garden Farm Vegetables and Creamy Pork Demi-glace",26.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Shrimp Lemon Caper Pasta,Entrées,Lunch; Dinner,"Spinach, Tomatoes, Chives and Fried Capers",27.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Wedge Salad,Entrées,Lunch; Dinner,"Thick-cut Bacon, Soft-boiled Egg and Heirloom Tomatoes with a Crouton and Creamy Blue Cheese or Buttermilk Ranch Dressing",18.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Seasonal Vegetables with Chickpea Spread,Plant-Based,Lunch; Dinner,"Peppers, Olives and Cucumbers, with Herbs and Feta",11.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Impossible™ Meatloaf,Plant-Based,Lunch; Dinner,"served with Roasted Potatoes, Garden Farm Vegetables, Tomato Glaze and Fried Shallots",24.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Créme Brûlée,Plant-Based,Lunch; Dinner,Soft Cream and Harvested Fruit,10.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Pumpkin Crunch Cake,Desserts,Lunch; Dinner,Pumpkin Filling topped with Spiced Chantilly Cream and a House-made Graham Cracker,12.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Shrimp,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,served with choice of two (2) Selections and choice of small DASANI® Water or small Lowfat Milk. Meets Disney Nutritional Guidelines for Complete Meals without substitutions.,12.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Impossible™ Meatloaf,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,served with choice of two (2) Selections and choice of small DASANI® Water or small Lowfat Milk,12.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Mac & Cheese,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,served with choice of two (2) Selections and choice of Small Lowfat Milk or Small DASANI® Water,12.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Chicken Tenders,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,served with choice of two (2) Selections and choice of small DASANI® Water or small Lowfat Milk,12.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,"Nielson, Chardonnay, Santa Barbara",Featured Wines by the Glass,Lunch; Dinner,,14.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,"Meiomi, Pinot Noir, California",Featured Wines by the Glass,Lunch; Dinner,,18.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Cajun Lemonade Cocktail,Signature Cocktails,Lunch; Dinner,"Savory, Sweet and Spicy Vodka Lemonade",18.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Wildberry Mule,Signature Cocktails,Lunch; Dinner,"Tito’s Handmade Vodka, Blackberry Purée, Lime and Ginger Syrup and Blackberries",21.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Peach Tea Cocktail,Signature Cocktails,Lunch; Dinner,Twisted Tea and Peach Purée,17.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,VMC Paloma,Signature Cocktails,Lunch; Dinner,,17.00,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Modelo Especial Mexican Lager,Beer,Lunch; Dinner,"Mexico (4.4% ABV, 12 IBU)",12.75,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Assorted Fountain Beverages,Beverages,Lunch; Dinner,"Coca-Cola®, Diet Coke®, Sprite®, Powerade®, Mr. Pibb® or Minute Maid® Zero Sugar Lemonade",5.25,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Freshly Brewed Joffrey’s Coffee™,Beverages,Lunch; Dinner,Regular,5.50,disneyland/river-belle-terrace
2026-09-26,River Belle Terrace,Disneyland Park,Assorted Twinings of London® Teas,Beverages,Lunch; Dinner,,5.50,disneyland/river-belle-terrace
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Bounty Bun with Spiced Beef and Pork,Entrées,Lunch And Dinner,"with Tomato Chutney, Golden Aïoli, Sautéed Blue Onions",15.99,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Adelphi Cheesy Noodles with Fried Chicken Tip-Yip,Entrées,Lunch And Dinner,"with Pancetta, Toasted Herb Breadcrumbs, Sweet and Spicy Chili Sauce",18.99,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Surabat Valley Greens Chicken Salad,Entrées,Lunch And Dinner,"with Roasted Herb Marinated Chicken, Quinoa-Veggie Mix, Mini Peppers, Olives, Cilantro Dressing",14.79,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Fried Chicken Baos,Entrées,Lunch And Dinner,"Two Crispy Chicken Baos, Sweet Chili Sauce, Scallion Salad, Cucumber Coins",14.99,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Surabat Valley Greens Salad,Plant-Based,Lunch And Dinner,"with Quinoa-Veggie Mix, Mini Peppers, Olives, Cilantro Dressing",11.99,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Grogu Cookies,Dessert,Lunch And Dinner,White Chocolate Dipped Macaron Cookies filled with Pineapple Cream,8.49,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Youngling Garden Patty Bun,Kids' Disney Check Meals,Lunch And Dinner,"Bao Bun, Impossible™ Patty, Broccolini, House Sauce, Cuties® Mandarin Orange served with choice of small Lowfat Milk or small DASANI® Water. Meets Disney Nutrition Guidelines for Complete Meals without substitutions.",10.99,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Youngling Cheesy Noodles with Fried Chicken Tip-Yip,Kids' Meals,Lunch And Dinner,served with choice of small Lowfat Milk or small DASANI® Water,10.99,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Meiloorun Juice,Specialty Beverages,Lunch And Dinner,"Pineapple Juice, Minute Maid® Lemonade, Pineapple, Blueberry, Cranberry & Lemon Juices, Desert Pear",7.99,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Moof Juice,Specialty Beverages,Lunch And Dinner,"Simply Fruit Punch®, Simply Orange® with Pineapple, Chipotle-Pineapple",7.99,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Cold Brew Black Caf,Specialty Beverages,Lunch And Dinner,topped with Sweet Cream Cheese and Chocolate Puffs,8.49,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Assorted Fountain Beverages - Regular,Beverages,Lunch And Dinner,assorted Coca-Cola® offerings,4.99,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Assorted Fountain Beverages - Large,Beverages,Lunch And Dinner,assorted Coca-Cola® offerings,5.69,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,DASANI® Bottled Water,Beverages,Lunch And Dinner,,4.79,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Minute Maid® Apple Juice,Beverages,Lunch And Dinner,,3.49,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Chocolate Milk – Small,Beverages,Lunch And Dinner,,3.49,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Docking Bay 7 Food and Cargo,Disneyland Park,Lowfat Milk,Beverages,Lunch And Dinner,,3.49,disneyland/docking-bay-7-food-and-cargo
2026-09-26,Alien Pizza Planet,Disneyland Park,Coco Lantern Sipper,Seasonal Offerings,Lunch And Dinner,"includes choice of Fountain Beverage at time of purchase. Limit two (2) per person, per transaction. No discounts apply.",30.99,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Halloween Travel Tumbler,Seasonal Offerings,Lunch And Dinner,"includes choice of Fountain Beverage at time of purchase. Limit ten (10) per person, per transaction. No discounts apply.",14.99,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Magic Key Ursula Straw Clip,Seasonal Offerings,Lunch And Dinner,"with purchase of beverage at time of purchase. Limit one (1) per person, per Magic Key Pass, per transaction. No discounts apply.",9.49,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Vampire Mickey Mouse Bucket,Seasonal Offerings,Lunch And Dinner,"includes Bread Sticks at time of purchase. Limit two (2) per person, per transaction. No discounts apply.",33.99,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Pain and Panic Straw Clip,Seasonal Offerings,Lunch And Dinner,"with purchase of beverage at time of purchase. Limit two (2) per person, per transaction. No discounts apply.",8.49,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Little Green Men Jetpack Sipper,Seasonal Offerings,Lunch And Dinner,"includes choice of Fountain Beverage at time of purchase. Limit two (2) per person, per transaction. No discounts apply.",29.79,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Artisanal Style Cheese Pizza with Magic Key Thermal Tumbler,Magic Key Holder Offering,Lunch And Dinner,"San Marzano Tomato Sauce topped with Mozzarella Cheese, served with a Magic Key Thermal Tumbler with choice of Fountain Beverage",26.99,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Spaghetti & Meatballs,Pasta,Lunch And Dinner,"Spaghetti tossed in Marinara Sauce, topped with Meatballs and Parmesan",14.79,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Count Down Chicken Fusilli,Pasta,Lunch And Dinner,"Fusilli Pasta topped with Seasoned Grilled Chicken, a Parmesan-Pesto Cream Sauce with Sun-dried Tomatoes and Shaved Parmesan Cheese",14.79,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Count Down Shrimp Fusilli,Pasta,Lunch And Dinner,"Fusilli Pasta topped with Garlic Shrimp, a Parmesan-Pesto Cream Sauce with Sun-dried Tomatoes and Shaved Parmesan Cheese",15.79,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Whole Pepperoni Pizza Family Combo,Pizza,Lunch And Dinner,"Whole 16-inch Pepperoni Pizza served Family-style with Four Breadsticks, Two Side Salads and Four Fountain Beverages",88.49,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Whole Cheese Pizza Family Combo,Pizza,Lunch And Dinner,"Whole 16-inch Cheese Pizza served Family-style with Four Breadsticks, Two Side Salads and Four Fountain Beverages",86.99,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Mega Pepperoni - Slice,Pizza,Lunch And Dinner,Celestial Tomato Sauce topped with Mozzarella Cheese and extra large slices of Pepperoni,9.99,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Mozz-114 Cheese Pizza - Slice,Pizza,Lunch And Dinner,Celestial Tomato Sauce with a generous topping of Mozzarella Cheese,9.49,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Spaghetti with Marinara,Plant-Based,Lunch And Dinner,"Spaghetti tossed in Marinara Sauce, topped with Parmesan",12.99,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Centurion Chicken Caesar Salad,Salads,Lunch And Dinner,"Grilled Chicken Breast atop crisp Romaine Lettuce tossed in Caesar Dressing, with Croutons and Parmesan Cheese",14.79,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Satellite Salad,Sides,Lunch And Dinner,"Mixed Greens, Tomatoes, Carrots served with choice of Dressing",5.79,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Garlon Bread,Sides,Lunch And Dinner,served warm with zesty Dipping Sauce,5.79,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,DORITOS® Nacho Cheese Flavored Tortilla Chips,Sides,Lunch And Dinner,,4.29,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,CHEETOS® Crunchy FLAMIN’ HOT® Cheese Flavored Snacks,Sides,Lunch And Dinner,,4.29,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Macaroni and Cheese,Kids' Disney Check Meals,Lunch And Dinner,"served with Carrots, a Cuties® Mandarin Orange and choice of small DASANI® Water or small Lowfat Milk",8.49,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Space-getti with Meatballs,Kids' Disney Check Meals,Lunch And Dinner,"served with Carrots, a Cuties® Mandarin, and choice of Small Lowfat Milk or Small DASANI® Water. Meets Disney Nutrition Guidelines for Complete Meals without substitutions",8.99,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Moonliner Macaron,Dessert,Lunch And Dinner,"Rocket-shaped Macaron Shell filled with Salted Caramel Buttercream, Ganache and Brownie Pieces, topped with a Chocolate Decoration",9.49,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Chocolate Chip Cookie,Dessert,Lunch And Dinner,,5.99,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Assorted Fountain Beverages - Regular,Lunar Liquids,Lunch And Dinner,Assorted Coca-Cola® offerings available at our beverage station,4.99,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Assorted Fountain Beverages - Large,Lunar Liquids,Lunch And Dinner,Assorted Coca-Cola® offerings available at our beverage station,5.69,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,DASANI® Bottled Water,Lunar Liquids,Lunch And Dinner,,4.79,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Minute Maid® Apple Juice,Lunar Liquids,Lunch And Dinner,,3.49,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Minute Maid® Fruit Punch,Lunar Liquids,Lunch And Dinner,,3.49,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Lowfat Milk,Lunar Liquids,Lunch And Dinner,,3.49,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Hot Cocoa,Lunar Liquids,Lunch And Dinner,,5.49,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Coffee - Regular,Lunar Liquids,Lunch And Dinner,,5.49,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Coffee - Decaffeinated,Lunar Liquids,Lunch And Dinner,,5.49,disneyland/alien-pizza-planet
2026-09-26,Alien Pizza Planet,Disneyland Park,Hot Tea,Lunar Liquids,Lunch And Dinner,,5.49,disneyland/alien-pizza-planet
2026-09-26,The Golden Horseshoe,Disneyland Park,Chili-Cheese Fries,Seasonal Offerings ,Lunch And Dinner,"Fries topped with Hearty Chili, Beef, Shredded Cheese, Sour Cream and Green Onions",13.99,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Apple Pie Sundae,Seasonal Offerings ,Lunch And Dinner,"Slice of Apple Pie topped with Vanilla Ice Cream, Salted Caramel, Cinnamon Streusel, Whipped Cream and a Cherry",11.79,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Strawberry Soda,Seasonal Offerings ,Lunch And Dinner,Sprite® with Strawberry Purée,6.99,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Tim Burton's The Nightmare Before Christmas Jack Skellington Gravestone Bucket & Mayor Sipper Combo,Seasonal Offerings ,Lunch And Dinner,"includes Fries and choice of Fountain Beverage at time of purchase. Limit ten (10) per person, per transaction. No discounts apply.",44.49,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Mini Corn Dogs with Fries,The Main Show,Lunch And Dinner,,10.99,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Beer-battered Fish & Chips,The Main Show,Lunch And Dinner,Hand-battered Fish and Fries with House-made Tartar Sauce,14.99,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Side of Fries,The Main Show,Lunch And Dinner,,4.79,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Chicken Tenders,The Main Show,Lunch And Dinner,with Cuties® Mandarin Orange or Fries and your choice of Dipping Sauce,13.99,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Sweet Chili Sauce,Side,Lunch And Dinner,,1.39,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Add Tartar Sauce,Side,Lunch And Dinner,,1.39,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,POWER Pack,Kids' Disney Check Meals,Lunch And Dinner,"A Cuties® Mandarin Orange, Applesauce, Carrots and Whole Grain ""Fish"" Crackers with choice of small DASANI® Water or small Lowfat Milk",6.99,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Chicken Tenders,Kids' Meals,Lunch And Dinner,"with a Cuties® Mandarin Orange and Applesauce, with choice of Small Lowfat Milk or Small DASANI® Water",8.99,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Cookie Butter Churro Sundae,The Grand Finale,Lunch And Dinner,"Cookie Dough Ice Cream with Cookie Butter Sauce, garnished with a Cinnamon Sugar Churro and Whipped Topping",12.29,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Golden Horseshoe Ice Cream Float,The Grand Finale,Lunch And Dinner,"Coca-Cola®, Coca-Cola® Cherry or Barq's® Root Beer",8.69,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Roy Rogers,Beverages,Lunch And Dinner,Coca-Cola® with Grenadine Syrup and Maraschino Cherries,6.99,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Shirley Temple,Beverages,Lunch And Dinner,Sprite® with Grenadine Syrup and Maraschino Cherries,6.99,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Assorted Fountain Beverages - Regular,Beverages,Lunch And Dinner,assorted Coca-Cola® offerings,4.99,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Assorted Fountain Beverages - Large,Beverages,Lunch And Dinner,assorted Coca-Cola® offerings,5.69,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Coffee,Beverages,Lunch And Dinner,,5.49,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,Hot Tea,Beverages,Lunch And Dinner,,5.49,disneyland/golden-horseshoe-restaurant
2026-09-26,The Golden Horseshoe,Disneyland Park,DASANI® Bottled Water,Beverages,Lunch And Dinner,,4.79,disneyland/golden-horseshoe-restaurant
2026-09-26,Stage Door Café,Disneyland Park,Hades Glow Cube,Seasonal Offerings,Lunch And Dinner,"Includes choice of Fountain Beverage at time of purchase. Limit Two (2) per person, per transaction. No discounts apply.",11.69,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Oogie Boogie Moon Glow Cube,Seasonal Offerings,Lunch And Dinner,"Includes choice of Fountain Beverage at time of purchase. Limit Two (2) per person, per transaction. No discounts apply.",11.69,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Tim Burton's The Nightmare Before Christmas Mayor Sipper,Seasonal Offerings,Lunch And Dinner,"includes choice of Fountain Beverage at time of purchase. Limit ten (10) per person, per transaction. No discounts apply.",17.79,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Tim Burton's The Nightmare Before Christmas Jack Skellington Gravestone Bucket,Seasonal Offerings,Lunch And Dinner,"Includes Fries at time of purchase. Limit ten (10) per person, per transaction. No discounts apply.",29.59,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Magic Key Ursula Straw Clip,Seasonal Offerings,Lunch And Dinner,"with purchase of beverage at time of purchase. Limit one (1) per person, per Magic Key Pass, per transaction. No discounts apply.",9.49,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Halloween Travel Tumbler,Seasonal Offerings,Lunch And Dinner,"includes choice of Fountain Beverage at time of purchase. Limit ten (10) per person, per transaction. No discounts apply.",14.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Pain and Panic Straw Clip,Seasonal Offerings,Lunch And Dinner,"with purchase of beverage at time of purchase. Limit two (2) per person, per transaction. No discounts apply.",8.49,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Tim Burton's The Nightmare Before Christmas Jack Skellington Gravestone Bucket & Mayor Sipper Combo,Seasonal Offerings,Lunch And Dinner,"includes Fries and choice of Fountain Beverage at time of purchase. Limit ten (10) per person, per transaction. No discounts apply.",44.49,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Magic Key Sampler Box,Magic Key Holder Offering,Lunch And Dinner,"Two Servings of Tenders with Choice of Sauce, Mini Corn Dogs and Fries",17.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Magic Key Mirrored Mickey-Shaped Sipper,Magic Key Holder Offering,Lunch And Dinner,"includes choice of Fountain Beverage at time of purchase. Limit one (1) per person, per transaction. No discounts apply.",19.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Chili-Cheese Fries,Entrées,Lunch And Dinner,"Fries topped with Hearty Chili, Beef, Shredded Cheese, Sour Cream and Green Onions",13.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Beer-battered Fish and Chips,Entrées,Lunch And Dinner,Hand-battered Fish served with Fries and House-made Tartar Sauce,14.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Mini Corn Dogs with Fries,Entrées,Lunch And Dinner,,10.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Tossed Tenders,Entrées,Lunch And Dinner,"Chicken Tenders tossed with choice of Hot Honey Sauce or Mango-Habanero Sauce, served with Cuties® Mandarin Orange or Fries",14.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Chicken Tenders,Entrées,Lunch And Dinner,with Cuties® Mandarin Orange or Fries and your choice of Dipping Sauce,13.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Side Cuties® Mandarin,All-Day Sides,Lunch And Dinner,,2.49,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Applesauce,All-Day Sides,Lunch And Dinner,,2.39,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Sweet Chili Sauce,All-Day Sides,Lunch And Dinner,,1.39,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,French Fries,Sides,Lunch And Dinner,,4.79,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Add Tartar Sauce,Sides,Lunch And Dinner,,1.39,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Churro Funnel Cake,For Yer Sweet Tooth,Lunch And Dinner,Funnel Cake tossed in Cinnamon Sugar with Caramel Sauce,9.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Classic Funnel Cake,For Yer Sweet Tooth,Lunch And Dinner,with Powdered Sugar and Whipped Cream,9.49,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Strawberry Funnel Cake,For Yer Sweet Tooth,Lunch And Dinner,"with Strawberry Sauce, Powdered Sugar and Whipped Cream",10.49,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Strawberry Soda,Wet Yer Whistle,Lunch And Dinner,Sprite® with Strawberry Purée,6.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Roy Rogers,Wet Yer Whistle,Lunch And Dinner,Coca-Cola with Grenedine Syrup and Maraschino Cherries,6.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Shirley Temple,Wet Yer Whistle,Lunch And Dinner,Sprite with Grenadine Syrup and Maraschino Cherries,6.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Assorted Fountain Beverages - Regular,Wet Yer Whistle,Lunch And Dinner,assorted Coca-Cola® offerings,4.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Assorted Fountain Beverages - Large,Wet Yer Whistle,Lunch And Dinner,assorted Coca-Cola® offerings,5.69,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,DASANI® Bottled Water,Wet Yer Whistle,Lunch And Dinner,,4.79,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Chocolate Milk,Wet Yer Whistle,Lunch And Dinner,,4.99,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Minute Maid® Apple Juice,Wet Yer Whistle,Lunch And Dinner,,3.49,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Lowfat Milk,Wet Yer Whistle,Lunch And Dinner,,3.49,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Coffee - Regular,Wet Yer Whistle,Lunch And Dinner,,5.49,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Coffee - Decaffeinated,Wet Yer Whistle,Lunch And Dinner,,5.49,disneyland/stage-door-cafe
2026-09-26,Stage Door Café,Disneyland Park,Hot Cocoa,Wet Yer Whistle,Lunch And Dinner,,5.49,disneyland/stage-door-cafe
